Region,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
West of Scotland,C01-C02,Tongue,Male, ,2015-2019,0,0,0,0,0,1,2,2,11,22,53,73,80,73,48,31,23,8,1,428,0,0,0,0,0,.228920434124711,.494936796571078,.524328859060403,2.98513943314916,5.14940290332698,11.6381458896484,17.1705316043627,22.1078142833061,22.4024648849035,18.2337567616848,16.7896099394491,18.4676655264891,12.9745860296145,3.91926317852244,7.07733860980896,6.42263934278615,7.78067538206407,7.42016158979306,6.72754883506285, ,8.14622130105846, ,4.0691876491921,3.67880489163137, ,4.47897344677869, ,109.689461766825,99.5424822059859,120.590258837994
West of Scotland,C01-C02,Tongue,Female, ,2015-2019,0,0,0,0,1,0,1,6,4,10,18,18,32,40,28,16,17,11,5,207,0,0,0,0,.242638352388532,0,.23805556216821,1.49951265838602,1.01864632090415,2.13962325513724,3.63705430930318,3.93128979065882,8.16089198549401,11.2774535509882,9.25500513983321,6.65203219583583,9.16886899304245,9.84207936294905,7.89989256146116,3.20571441049158,2.78385776894015,3.67343767723066,3.1608011572822,2.74373393430345, ,3.60694552120157, ,1.66018909951458,1.42390789230123, ,1.91434179275235, ,105.339910119302,91.477683166451,120.709316301509
West of Scotland,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2015-2019,0,0,0,0,0,1,3,8,25,51,125,179,190,140,117,52,32,17,3,943,0,0,0,0,0,.113707430780602,.364006105595745,1.02358074132835,3.28441741003981,5.70083366308744,13.1536717159228,20.2715251887857,25.1997076833909,20.5716871869246,20.6791601786538,12.2305170215869,10.3241792277514,9.80256481225205,3.37811208575901,7.54117055280859,7.06747234358352,8.03826853111136,7.80450090508394,7.3105907249817, ,8.3143272954644, ,4.4642238436305,4.17336569024224, ,4.76474102982337, ,107.474000563069,100.723027189842,114.558458874401
West of Scotland,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2015-2019,0,0,0,0,0,1,3,3,18,40,104,134,140,102,85,37,19,8,1,695,0,0,0,0,0,.228920434124711,.742405194856617,.786493288590604,4.88477361788044,9.36255073332179,22.8371164627063,31.5185100682823,38.6886749957857,31.3020742227419,32.2889442654835,20.0392118632134,15.2558976088388,12.9745860296145,3.91926317852244,11.4924073220029,10.6537647585158,12.3795209589011,11.8358192375775,10.9657442802905, ,12.7386381968091, ,6.82816384531399,6.31532058660093, ,7.36074266108316, ,106.991432346076,99.1838802310305,115.250238008468
West of Scotland,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2015-2019,0,0,0,0,0,0,0,5,7,11,21,45,50,38,32,15,13,9,2,248,0,0,0,0,0,0,0,1.24959388198835,1.78263106158226,2.35358558065096,4.24323002752038,9.82822447664705,12.7513937273344,10.7135808734388,10.577148731238,6.23628018359609,7.01148805350305,8.0526103878674,3.15995702458447,3.84066267537155,3.37749494030059,4.34960778322063,3.77318257259036,3.31699446681083, ,4.25833505025423, ,2.10028384194701,1.83279333857357, ,2.38572895948017, ,108.849849234706,95.7230160826702,123.274078317192
West of Scotland,C81,Hodgkin lymphoma,All,d,2015-2019,0,3,13,35,29,32,32,23,17,26,24,33,23,28,28,26,20,8,2,402,0,.432879194960132,1.97179723250675,5.09102757300534,3.48181890219451,3.63863778497925,3.88273179302128,2.94279463131901,2.23340383882707,2.90630735765242,2.52550496945717,3.73720855435713,3.05049093009468,4.11433743738493,4.94885884617356,6.11525851079343,6.45261201734462,4.61297167635391,2.25207472383934,3.21479380936273,2.90817605306556,3.54494533201865,3.2638236144988,2.94938882770901, ,3.59395552211324, ,2.71385743318919,2.42531408093932, ,3.01838395626924, ,99.4725710612124,89.9851642909643,109.688162712133
West of Scotland,C81,Hodgkin lymphoma,Male, ,2015-2019,0,1,10,19,14,16,15,13,11,20,15,21,19,8,19,13,7,4,1,226,0,.282953468302138,2.97193600827387,5.40806712834482,3.32729666652407,3.66272694599538,3.71202597428308,3.40813758389262,2.98513943314916,4.68127536666089,3.2938148744288,4.93946799577558,5.2506058922852,2.45506464492093,7.2175287181669,7.04080416815607,5.62059385588797,6.48729301480725,3.91926317852244,3.7370993593851,3.2657214932047,4.25740419426315,3.83358723119171,3.34418720496822, ,4.35592005750428, ,3.14637771915508,2.71267653197732, ,3.61176988936618, ,100.186109727332,87.5491659153921,114.13471324729
West of Scotland,C81,Hodgkin lymphoma,Female, ,2015-2019,0,2,3,16,15,16,17,10,6,6,9,12,4,20,9,13,13,4,1,176,0,.588895203154123,.929321966693101,4.75968074441407,3.63957528582798,3.61486341464517,4.04694455685957,2.49918776397671,1.52796948135623,1.28377395308234,1.81852715465159,2.62085986043921,1.02011149818675,5.63872677549409,2.97482308066068,5.40477615911661,7.01148805350305,3.57893795016329,1.57997851229223,2.72563157607013,2.3378152729702,3.15940161676153,2.69405999780589,2.30942283073892, ,3.10788880918269, ,2.2813371472233,1.910917982639, ,2.68408523693305, ,98.5710926283823,84.5459114295435,114.258167593245
West of Scotland,C64-C65,Kidney,All,d,2015-2019,11,5,0,2,2,11,12,32,64,143,198,272,355,372,364,298,240,143,69,2593,1.66656061280949,.721465324933553,0,.290915861314591,.240125441530656,1.25078173858662,1.45602442238298,4.09432296531341,8.40810856970191,15.9846904670883,20.8354159980217,30.8036583874285,47.0836643558093,54.661911668114,64.3351650002563,70.0902706237093,77.4313442081355,82.4568687148261,77.6965779724571,20.7362197703422,19.9456858286796,21.5500529469768,22.2487872141224,21.3840291357902, ,23.1304459765425, ,11.0130118523431,10.5503233274618, ,11.4854906656161, ,103.542706779927,99.5953130395203,107.60644119774
West of Scotland,C64-C65,Kidney,Male, ,2015-2019,2,3,0,2,1,2,5,21,42,97,121,186,212,244,229,171,128,73,30,1569,.589054773258091,.848860404906413,0,.569270224036297,.237664047608862,.457840868249423,1.23734199142769,5.50545302013423,11.3978051083877,22.7041855283053,26.5701066537256,43.7495736768694,58.5857078507612,74.8794716700884,86.9902145505379,92.6136548272837,102.776573364809,118.393097520232,117.577895355673,25.9447296233417,24.6766969495158,27.2610296955254,28.9144183423835,27.4720485758956, ,30.3931723930563, ,14.1520313936431,13.4151214621719, ,14.9083670808355, ,102.083962834182,97.0946720523301,107.263169925495
West of Scotland,C64-C65,Kidney,Female, ,2015-2019,9,2,0,0,1,9,7,11,22,46,77,86,143,128,135,127,112,70,39,1024,2.80798090572984,.588895203154123,0,0,.242638352388532,2.03336067073791,1.66638893517747,2.74910654037438,5.60255476497283,9.84226697363128,15.5585101009081,18.7828289998144,36.4689860601764,36.0878513631622,44.6223462099101,52.8005055544469,60.4066663071032,62.6314141278576,61.6191619793971,15.8582200789535,14.901672247214,16.8600628352828,15.5831560858614,14.6402989505028, ,16.5550197796009, ,7.87399231104306,7.3208759025245, ,8.44696567736622, ,105.860520655643,99.475147581249,112.548257064401
West of Scotland,C91-C95,Leukaemias,All,d,2015-2019,51,21,19,19,16,12,28,22,37,57,92,105,146,187,238,213,198,120,44,1625,7.72678102302581,3.03015436472092,2.88185749366371,2.76370068248861,1.92100353224525,1.36448916936722,3.39739031889362,2.81484703865297,4.86093776685891,6.37151997639184,9.68110238291917,11.8911181275,19.3639859040793,27.4778964568208,42.0653001924753,50.0980793384231,63.8808589717117,69.1945751453086,49.5456439244654,12.9951242293891,12.3709000562403,13.6426878856183,14.1677418466184,13.47184633487, ,14.8809151982451, ,7.7283397429808,7.26701033750486, ,8.20366552663563, ,100.775401871925,95.9346292254439,105.797169001058
West of Scotland,C91-C95,Leukaemias,Male, ,2015-2019,18,11,9,12,12,9,17,11,17,30,51,55,89,132,140,122,114,69,23,941,5.30149295932282,3.11248815132351,2.67474240744648,3.41562134421778,2.85196857130634,2.0602839071224,4.20696277085416,2.88380872483221,4.61339730577597,7.02191304999134,11.1989705730579,12.9367018936979,24.5949433901781,40.5085666411954,53.181790554914,66.0752391165416,91.5353856530327,111.905804505425,90.1430531060161,15.5602234388557,14.5817875319722,16.5870448965751,17.8547402313392,16.7056047129993, ,19.0415567743532, ,8.99832255867568,8.33356534999002, ,9.6882255586356, ,99.8616885811515,93.5823274772601,106.451576254818
West of Scotland,C91-C95,Leukaemias,Female, ,2015-2019,33,10,10,7,4,3,11,11,20,27,41,50,57,55,98,91,84,51,21,684,10.2959299876761,2.94447601577061,3.097739888977,2.08236032568115,.970553409554128,.677786890245969,2.61861118385031,2.74910654037438,5.09323160452075,5.77698278887054,8.28440148230169,10.9202494184967,14.5365888491612,15.5064986326088,32.3925179894162,37.8334331138163,45.3049997303274,45.6314588645819,33.1795487581369,10.5927954433635,9.81372812161585,11.417262626254,10.4807434618976,9.70725550109949, ,11.2834591622618, ,6.45835692728592,5.82750820725305, ,7.12115990911506, ,102.060098372426,94.553893997818,110.003724041453
West of Scotland,C91.0,Acute lymphoblastic leukaemia,All,d,2015-2019,42,18,13,7,7,2,6,4,3,2,10,5,1,11,4,1,3,1,1,141,6.36323143072714,2.59727516976079,1.97179723250675,1.01820551460107,.840439045357295,.227414861561203,.728012211191489,.511790370664176,.394130089204777,.223562104434801,1.05229373727382,.566243720357141,.132630040438899,1.61634685040122,.706979835167651,.235202250415132,.967891802601693,.576621459544238,1.12603736191967,1.12757693313469,.94914665675296,1.32980448330384,1.1301841198603,.949495241188027, ,1.32637850618603, ,1.65211046558802,1.36354744655025, ,1.9679577134244, ,93.0031384607295,78.2861154246314,109.682973154288
West of Scotland,C91.0,Acute lymphoblastic leukaemia,Male, ,2015-2019,17,9,6,4,6,2,4,3,2,1,7,3,0,5,2,1,3,0,1,76,5.00696557269378,2.54658121471924,1.78316160496432,1.13854044807259,1.42598428565317,.457840868249423,.989873593142156,.786493288590604,.542752624208938,.234063768333045,1.53711360806677,.705638285110797,0,1.53441540307558,.7597398650702,.54160032062739,2.4088259382377,0,3.91926317852244,1.25672367837729,.990155320735788,1.57297708353346,1.23482840341476,.968446439716219, ,1.533084742909, ,1.61184844296262,1.23410579454961, ,2.03925634431456, ,90.1348796117307,71.0160333309492,112.817242561522
West of Scotland,C91.0,Acute lymphoblastic leukaemia,Female, ,2015-2019,25,9,7,3,1,0,2,1,1,1,3,2,1,6,2,0,0,1,0,65,7.79994696036067,2.65002841419355,2.1684179222839,.892440139577638,.242638352388532,0,.47611112433642,.249918776397671,.254661580226038,.213962325513724,.606175718217197,.436809976739869,.255027874546688,1.69161803264823,.661071795702372,0,0,.894734487540822,0,1.00662529798045,.776892153251022,1.28302657561826,1.02553983630584,.791191165684884, ,1.28982455600378, ,1.69237248821342,1.27175237011641, ,2.17216301426604, ,96.5972406025395,74.5517109498193,123.121112764699
West of Scotland,C92.0,Acute myeloid leukaemia,All,d,2015-2019,5,1,5,5,5,3,5,7,13,16,20,30,30,37,57,45,49,43,13,389,.75752755127704,.144293064986711,.758383550964133,.727289653286476,.600313603826639,.341122292341805,.606676842659574,.895633148662308,1.7078970532207,1.78849683547841,2.10458747454765,3.39746232214285,3.97890121316698,5.43680304225865,10.074462651139,10.5841012686809,15.8088994424943,24.7947227604023,14.6384857049557,3.11083281552761,2.8093392146493,3.43586656188015,3.39560398275996,3.0577686052546, ,3.75088613582352, ,1.69737488233849,1.50006287548361, ,1.90670143115322, ,102.219230494519,92.3124159183795,112.899553548548
West of Scotland,C92.0,Acute myeloid leukaemia,Male, ,2015-2019,1,1,3,4,4,2,2,2,3,7,8,14,19,28,30,26,25,22,7,208,.294527386629046,.282953468302138,.891580802482161,1.13854044807259,.950656190435448,.457840868249423,.494936796571078,.524328859060403,.814128936313407,1.63844637833131,1.75670126636203,3.29297866385039,5.2506058922852,8.59272625722326,11.396097976053,14.0816083363121,20.0735494853142,35.6801115814399,27.4348422496571,3.43945427766417,2.98788922346939,3.93999101023841,4.03611655141232,3.49175263273746, ,4.61933665727538, ,1.89013979094729,1.60578124516115, ,2.19733773699947, ,102.542873997942,89.0800468410668,117.46572831033
West of Scotland,C92.0,Acute myeloid leukaemia,Female, ,2015-2019,4,0,2,1,1,1,3,5,10,9,12,16,11,9,27,19,24,21,6,181,1.24799151365771,0,.6195479777954,.297480046525879,.242638352388532,.225928963415323,.71416668650463,1.24959388198835,2.54661580226038,1.92566092962351,2.42470287286879,3.49447981391895,2.80530662001357,2.53742704897234,8.92446924198203,7.89928823255505,12.9442856372364,18.7894242383573,9.4798710737534,2.8030642912994,2.40956555766794,3.24250122504157,2.75509141410759,2.36671705242247, ,3.1725386600005, ,1.50460997372969,1.23851196346124, ,1.79621648614611, ,101.849822368662,87.5519783102661,117.816838816623
West of Scotland,C91.1,Chronic lymphocytic leukaemia,All,d,2015-2019,1,1,0,1,0,0,2,1,5,13,34,36,57,85,105,93,69,36,14,553,.151505510255408,.144293064986711,0,.145457930657295,0,0,.24267073706383,.127947592666044,.656883482007961,1.45315367882621,3.577798706731,4.07695478657142,7.55991230501726,12.4899529349185,18.5582206731508,21.8738092886073,22.2615114598389,20.7583725435926,15.7645230668754,4.42234073775519,4.06138753203994,4.80677089890476,4.8945155864825,4.4875368816774, ,5.31890674028184, ,2.07641271002747,1.8907440585062, ,2.27065263084252, ,101.51820635939,93.2322500758664,110.343094070364
West of Scotland,C91.1,Chronic lymphocytic leukaemia,Male, ,2015-2019,0,0,0,1,0,0,2,1,2,9,23,24,40,64,69,52,42,23,6,358,0,0,0,.284635112018148,0,0,.494936796571078,.262164429530201,.542752624208938,2.1065739149974,5.05051614079082,5.64510628088638,11.0539071416531,19.6405171593675,26.2110253449219,28.1632166726243,33.7235631353278,37.3019348351417,23.5155790711346,5.91982995867198,5.32241968598557,6.56594977905411,6.79041492689977,6.09293634739808, ,7.52514508395599, ,2.88050917269288,2.57311919868693, ,3.20499277411116, ,100.792396195064,90.6207505032139,111.793381929466
West of Scotland,C91.1,Chronic lymphocytic leukaemia,Female, ,2015-2019,1,1,0,0,0,0,0,0,3,4,11,12,17,21,36,41,27,13,8,195,.311997878414427,.294447601577061,0,0,0,0,0,0,.763984740678113,.855849302054894,2.22264430012972,2.62085986043921,4.33547386729369,5.9206631142688,11.8992923226427,17.0458325018293,14.5623213418909,11.6315483380307,12.6398280983379,3.01987589394134,2.61087160402247,3.47477807754795,2.99861624606522,2.59116525332999, ,3.43538407846828, ,1.27231624736206,1.07008536405295, ,1.49179153214431, ,102.878295748046,88.9447217276992,118.375476104168
West of Scotland,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2015-2019,0,1,1,3,0,4,7,6,9,12,16,12,23,8,15,14,10,2,2,145,0,.144293064986711,.151676710192827,.436373791971886,0,.454829723122406,.849347579723404,.767685555996264,1.18239026761433,1.34137262660881,1.68366997963812,1.35898492885714,3.05049093009468,1.17552498210998,2.65117438187869,3.29283150581185,3.22630600867231,1.15324291908848,2.25207472383934,1.1595649312378,.978511672869884,1.36440654033151,1.23230270445505,1.03616362138988, ,1.44519147189202, ,.766443220982909,.63490024082013, ,.910186342477094, ,92.8639561264663,78.3642749195811,109.268731475655
West of Scotland,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2015-2019,0,1,0,0,0,3,6,4,5,7,5,3,11,4,8,7,8,2,2,76,0,.282953468302138,0,0,0,.686761302374134,1.48481038971323,1.04865771812081,1.35688156052235,1.63844637833131,1.09793829147627,.705638285110797,3.03982446395459,1.22753232246047,3.0389594602808,3.79120224439173,6.42353583530054,3.24364650740362,7.83852635704488,1.25672367837729,.990155320735788,1.57297708353346,1.40021012458051,1.09632480870942, ,1.74070609243669, ,.810256919363799,.623603271484501, ,1.02097468718626, ,90.8149935775607,71.5518857809029,113.668506606951
West of Scotland,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2015-2019,0,0,1,3,0,1,1,2,4,5,11,9,12,4,7,7,2,0,0,69,0,0,.3097739888977,.892440139577638,0,.225928963415323,.23805556216821,.499837552795342,1.01864632090415,1.06981162756862,2.22264430012972,1.96564489532941,3.06033449456026,1.12774535509882,2.3137512849583,2.91026408567817,1.0786904697697,0,0,1.06857147016386,.831412385995348,1.35234558553838,1.06439528432959,.827495147680951, ,1.33066312220442, ,.722629522602019,.544752982385968, ,.925251557034742, ,95.2305138005405,74.0950239728271,120.520310098644
West of Scotland,C22,Liver and intrahepatic bile ducts,All,d,2015-2019,3,0,0,2,1,3,3,3,8,43,90,108,182,241,241,240,206,125,55,1554,.454516530766224,0,0,.290915861314591,.120062720765328,.341122292341805,.364006105595745,.383842777998132,1.05101357121274,4.80658524534823,9.4706436354644,12.2308643597142,24.1386673598797,35.4126900860631,42.595535068851,56.4485400996317,66.4619037786496,72.0776824430298,61.9320549055818,12.4273372630589,11.8170711101558,13.0609472586318,13.9019034180761,13.2043201160227, ,14.6171901333425, ,5.82957476050806,5.51670968386554, ,6.1509473937116, ,110.067397326551,104.662345085296,115.679203110571
West of Scotland,C22,Liver and intrahepatic bile ducts,Male, ,2015-2019,1,0,0,1,0,2,1,1,4,31,71,87,140,178,174,164,142,71,23,1091,.294527386629046,0,0,.284635112018148,0,.457840868249423,.247468398285539,.262164429530201,1.08550524841788,7.25597681832438,15.590723738963,20.4635102682131,38.6886749957857,54.6251883494907,66.0973682611074,88.8224525828919,114.017761076585,115.149451012829,90.1430531060161,18.0405991198635,16.9858461270463,19.1437003534161,20.7602599808837,19.5213825049356, ,22.0367124061374, ,8.73244613593105,8.19049089692636, ,9.291517638042, ,115.162598014002,108.429556937659,122.204271246932
West of Scotland,C22,Liver and intrahepatic bile ducts,Female, ,2015-2019,2,0,0,1,1,1,2,2,4,12,19,21,42,63,67,76,64,54,32,463,.623995756828854,0,0,.297480046525879,.242638352388532,.225928963415323,.47611112433642,.499837552795342,1.01864632090415,2.56754790616468,3.83911288204225,4.58650475576862,10.7111707309609,17.7619893428064,22.1459051560295,31.5971529302202,34.5180950326304,48.3156623272044,50.5593123933514,7.17026943022995,6.53193885475188,7.85412331023733,7.0435468552685,6.41439659944394, ,7.70170862755451, ,2.92670338508508,2.62019393081488, ,3.24992245761109, ,99.6757778822116,90.8021787412187,109.182208304495
West of Scotland,C33-C34,"Trachea, bronchus and lung",All,d,2015-2019,0,0,0,0,1,10,9,26,86,198,431,867,1423,2141,2664,2504,1890,1006,390,13646,0,0,0,0,.120062720765328,1.13707430780602,1.09201831678723,3.32663740931714,11.2983958905369,22.1326483390453,45.3538600765018,98.1866611099283,188.732547544554,314.599873337183,470.848570221656,588.94643503949,609.771835639067,580.081188301504,439.154571148671,109.127055528766,107.303685908365,110.973637918939,118.063783992121,116.050238674977, ,120.094407508096, ,46.9538946082134,46.1056953030628, ,47.8097179886476, ,113.577397688689,111.679668701994,115.499286091867
West of Scotland,C33-C34,"Trachea, bronchus and lung",Male, ,2015-2019,0,0,0,0,0,3,5,11,53,109,212,393,683,1034,1306,1204,876,440,155,6484,0,0,0,0,0,.686761302374134,1.23734199142769,2.88380872483221,14.3829445415369,25.5129507483019,46.5525835585937,92.4386153495144,188.745464443726,317.31710535603,496.110131890841,652.086786035377,703.377173965409,713.602231628797,607.485792670978,107.218372771031,104.624338544777,109.860467661642,126.412870482872,123.292562660636, ,129.571629016593, ,49.1631403631782,47.9067144872264, ,50.4356035320444, ,112.207931218953,109.4931799453,114.972979727875
West of Scotland,C33-C34,"Trachea, bronchus and lung",Female, ,2015-2019,0,0,0,0,1,7,4,15,33,89,219,474,740,1107,1358,1300,1014,566,235,7162,0,0,0,0,.242638352388532,1.58150274390726,.95222224867284,3.74878164596506,8.40383214745924,19.0426469707214,44.2508274298554,103.523964487349,188.720627164549,312.103527023598,448.867749281911,540.477615911661,546.896068173238,506.419719948105,371.294950388675,110.914621294399,108.36058319461,113.513661219254,109.714697501371,107.180102745023, ,112.278500504834, ,44.7446488532487,43.6095476803138, ,45.8941309105046, ,114.84637491745,112.201800074758,117.537546831052
